make model,rid,source_url,id,dl,make,model,vehicle_type,car_registration_date,listing_price,depreciation,category_1,engine_cap,transmission,mileage,no_of_owners,coe,omv,arf,availability,posted_on,last_updated_on,company_name,road_tax,category_2,category_3
Mercedes-Benz E-Class E250,1222,https://www.sgcarmart.com/used_cars/info.php?ID=765579&DL=2429,765579,2429,Mercedes-Benz,E-Class E250,Luxury Sedan,6/18/15 0:00,129800,15510,PARF Car,1991,Auto,75000,1,75000,49376,56127,Available,11/26/18 0:00,11/27/18 0:00,ST Carz Pte Ltd,1202,,
Mercedes-Benz E-Class E250,2357,https://www.sgcarmart.com/used_cars/info.php?ID=777864&DL=3183,777864,3183,Mercedes-Benz,E-Class E250,Luxury Sedan,5/5/15 0:00,130000,15810,PARF Car,1991,Auto,59000,2,78001,49580,56412,Available,11/24/18 0:00,11/24/18 0:00,A Star Car Leasing Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E250,2036,https://www.sgcarmart.com/used_cars/info.php?ID=776446&DL=3251,776446,3251,Mercedes-Benz,E-Class E250,Luxury Sedan,11/20/14 0:00,119800,15390,PARF Car,1991,Auto,79000,1,72990,48905,55467,Available,11/24/18 0:00,11/24/18 0:00,STH Auto,1202, Premium Ad Car,
Mercedes-Benz E-Class E250,6841,https://www.sgcarmart.com/used_cars/info.php?ID=783560&DL=3321,783560,3321,Mercedes-Benz,E-Class E250,Luxury Sedan,11/13/14 0:00,116800,15190,PARF Car,1991,Auto,55000,1,72180,46713,52399,Available,11/13/18 0:00,11/26/18 0:00,AMS Motors Pte Ltd,1202,,
Mercedes-Benz E-Class E250,4902,https://www.sgcarmart.com/used_cars/info.php?ID=761860&DL=3210,761860,3210,Mercedes-Benz,E-Class E250,Luxury Sedan,7/7/14 0:00,108800,14720,PARF Car,1991,Auto,0,1,65501,46713,52399,Available,11/20/18 0:00,11/22/18 0:00,CSH Motors (S) Pte Ltd,1202,,
Mercedes-Benz E-Class E250,7525,https://www.sgcarmart.com/used_cars/info.php?ID=776309&DL=2311,776309,2311,Mercedes-Benz,E-Class E250,Luxury Sedan,2/14/14 0:00,109700,15940,PARF Car,1991,Auto,30000,1,79000,47224,53114,Available,11/9/18 0:00,11/24/18 0:00,Seng Lee Hong Vehicle Trading,1202, Low Mileage Car,
Mercedes-Benz E-Class E250,1885,https://www.sgcarmart.com/used_cars/info.php?ID=759776&DL=2814,759776,2814,Mercedes-Benz,E-Class E250,Luxury Sedan,1/24/14 0:00,103500,14690,PARF Car,1991,Auto,104404,1,78700,48856,55399,Available,11/25/18 0:00,11/25/18 0:00,Centro Auto Pte Ltd,1202,,
Mercedes-Benz E-Class E250,2823,https://www.sgcarmart.com/used_cars/info.php?ID=777612&DL=2429,777612,2429,Mercedes-Benz,E-Class E250,Luxury Sedan,1/16/14 0:00,104800,15010,PARF Car,1991,Auto,102490,1,83000,48856,55399,Available,11/24/18 0:00,11/26/18 0:00,ST Carz Pte Ltd,1202,,
Mercedes-Benz E-Class E250,1036,https://www.sgcarmart.com/used_cars/info.php?ID=775718&DL=3210,775718,3210,Mercedes-Benz,E-Class E250,Luxury Sedan,12/18/13 0:00,102800,14660,PARF Car,1991,Auto,0,1,73010,50187,57337,Available,11/26/18 0:00,11/26/18 0:00,CSH Motors (S) Pte Ltd,1202,,
Mercedes-Benz E-Class E250,9917,https://www.sgcarmart.com/used_cars/info.php?ID=774783&DL=1000,774783,1000,Mercedes-Benz,E-Class E250,Luxury Sedan,10/17/13 0:00,97000,14500,PARF Car,1991,Auto,73000,2,86239,46610,52254,Available,10/20/18 0:00,11/24/18 0:00,,1202, Direct Owner Sale,
Mercedes-Benz E-Class E250,2258,https://www.sgcarmart.com/used_cars/info.php?ID=765227&DL=2913,765227,2913,Mercedes-Benz,E-Class E250,Luxury Sedan,9/9/13 0:00,103800,16240,PARF Car,1991,Auto,75641,1,76607,46610,52254,Available,11/24/18 0:00,11/24/18 0:00,Hamilton Autohub Pte Ltd,1202,,
Mercedes-Benz E-Class E250,5977,https://www.sgcarmart.com/used_cars/info.php?ID=784356&DL=3415,784356,3415,Mercedes-Benz,E-Class E250,Luxury Sedan,7/9/13 0:00,95800,14610,PARF Car,1991,Auto,0,1,81751,49858,56802,Available,11/16/18 0:00,11/26/18 0:00,Drivetribe Pte Ltd,1202,,
Mercedes-Benz E-Class E250,3308,https://www.sgcarmart.com/used_cars/info.php?ID=785858&DL=2239,785858,2239,Mercedes-Benz,E-Class E250,Luxury Sedan,6/24/13 0:00,101800,16050,PARF Car,1991,Manual,77000,1,62000,49858,56802,Available,11/23/18 0:00,11/23/18 0:00,Hui Hua Credit Pte Ltd,1202,,
Mercedes-Benz E-Class E250,2469,https://www.sgcarmart.com/used_cars/info.php?ID=779757&DL=1000,779757,1000,Mercedes-Benz,E-Class E250,Luxury Sedan,6/19/13 0:00,91800,14410,PARF Car,1991,Auto,78500,1,75000,46610,52254,Available,11/24/18 0:00,11/24/18 0:00,,1202, Direct Owner Sale,
Mercedes-Benz E-Class E250,8354,https://www.sgcarmart.com/used_cars/info.php?ID=775076&DL=3126,775076,3126,Mercedes-Benz,E-Class E250,Luxury Sedan,2/22/12 0:00,71688,13790,PARF Car,1796,Auto,118000,2,73890,54036,54036,Available,11/3/18 0:00,11/16/18 0:00,Parsons Automobile Pte Ltd,974,,
Mercedes-Benz E-Class E250,806,https://www.sgcarmart.com/used_cars/info.php?ID=786556&DL=3405,786556,3405,Mercedes-Benz,E-Class E250,Luxury Sedan,1/13/12 0:00,74000,15030,PARF Car,1796,Auto,0,2,77340,53979,53979,Available,11/26/18 0:00,11/26/18 0:00,Car Empire Automobiles Pte Ltd,974,,
Mercedes-Benz E-Class E250,5050,https://www.sgcarmart.com/used_cars/info.php?ID=784942&DL=1036,784942,1036,Mercedes-Benz,E-Class E250,Luxury Sedan,10/5/11 0:00,66800,13830,PARF Car,1796,Auto,0,2,70117,54653,54653,Available,11/19/18 0:00,11/24/18 0:00,G Motor Trading,974,,
Mercedes-Benz E-Class E250,884,https://www.sgcarmart.com/used_cars/info.php?ID=786478&DL=1223,786478,1223,Mercedes-Benz,E-Class E250,Luxury Sedan,8/19/11 0:00,61500,12860,PARF Car,1796,Auto,0,2,70890,52881,52881,Available,11/26/18 0:00,11/27/18 0:00,D H Auto,974,,
Mercedes-Benz E-Class E250 AMG Line,8623,https://www.sgcarmart.com/used_cars/info.php?ID=781260&DL=2010,781260,2010,Mercedes-Benz,E-Class E250 AMG Line,Luxury Sedan,9/24/18 0:00,221988,19030,PARF Car,1991,Auto,85,1,31307,54329,69793,Available,11/2/18 0:00,11/26/18 0:00,Vincar Pte Ltd,1202, Almost New Car, Premium Ad Car
Mercedes-Benz E-Class E250 AMG Line,9054,https://www.sgcarmart.com/used_cars/info.php?ID=767397&DL=2563,767397,2563,Mercedes-Benz,E-Class E250 AMG Line,Luxury Sedan,12/27/17 0:00,195000,17690,PARF Car,1991,Auto,16000,1,48011,53678,68621,Available,10/29/18 0:00,10/29/18 0:00,Prem Roy Motoring,1202, Almost New Car, Consignment Car
Mercedes-Benz E-Class E250 AMG Line,9780,https://www.sgcarmart.com/used_cars/info.php?ID=763558&DL=1054,763558,1054,Mercedes-Benz,E-Class E250 AMG Line,Luxury Sedan,6/6/17 0:00,211800,20050,PARF Car,1991,Auto,15120,1,54000,60915,81647,Available,10/22/18 0:00,11/15/18 0:00,Dickson Automobile,1202, Premium Ad Car,
Mercedes-Benz E-Class E250 AMG Line,8786,https://www.sgcarmart.com/used_cars/info.php?ID=771157&DL=3382,771157,3382,Mercedes-Benz,E-Class E250 AMG Line,Luxury Sedan,1/2/14 0:00,123800,17200,PARF Car,1991,Auto,53037,2,79300,58425,72165,Available,11/1/18 0:00,11/21/18 0:00,CarQuotz Singapore,1202,,
Mercedes-Benz E-Class E250 AMG Line,7553,https://www.sgcarmart.com/used_cars/info.php?ID=782743&DL=3272,782743,3272,Mercedes-Benz,E-Class E250 AMG Line,Luxury Sedan,6/18/13 0:00,102800,15900,PARF Car,1991,Auto,117000,1,76000,52049,60689,Available,11/9/18 0:00,11/24/18 0:00,Crown Motoring Pte Ltd,1202,,
Mercedes-Benz E-Class E250 Avantgarde,9039,https://www.sgcarmart.com/used_cars/info.php?ID=765924&DL=2292,765924,2292,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,5/29/17 0:00,202800,19420,PARF Car,1991,Auto,25500,1,54405,57401,75322,Available,10/29/18 0:00,11/27/18 0:00,Vincar Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E250 Avantgarde,5647,https://www.sgcarmart.com/used_cars/info.php?ID=767262&DL=2239,767262,2239,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,5/23/17 0:00,206800,19890,PARF Car,1991,Auto,21000,1,54405,57769,75985,Available,11/17/18 0:00,11/17/18 0:00,Hui Hua Credit Pte Ltd,1202,,
Mercedes-Benz E-Class E250 Avantgarde,9159,https://www.sgcarmart.com/used_cars/info.php?ID=604479&DL=3093,604479,3093,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,5/13/15 0:00,145800,18240,PARF Car,1991,Auto,43000,1,71921,52193,55948,Available,10/29/18 0:00,10/29/18 0:00,Cargent Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E250 Avantgarde,5212,https://www.sgcarmart.com/used_cars/info.php?ID=774714&DL=3350,774714,3350,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,2/23/15 0:00,135800,17230,PARF Car,1991,Auto,41000,1,76889,49580,56412,Available,11/19/18 0:00,11/27/18 0:00,Supreme Cars Pte Ltd,1202, STA Evaluated Car,
Mercedes-Benz E-Class E250 Avantgarde,9040,https://www.sgcarmart.com/used_cars/info.php?ID=750832&DL=2927,750832,2927,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,1/13/15 0:00,122000,15480,PARF Car,1991,Auto,67000,1,75200,51180,54124,Available,10/29/18 0:00,11/26/18 0:00,Bavarian Marques Pte Ltd,1202, Premium Ad Car,
Mercedes-Benz E-Class E250 Avantgarde,2760,https://www.sgcarmart.com/used_cars/info.php?ID=785561&DL=2192,785561,2192,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,7/17/14 0:00,113800,15180,PARF Car,1991,Auto,84200,1,64889,49580,56412,Available,11/24/18 0:00,11/24/18 0:00,Unicars Automobile,1202,,
Mercedes-Benz E-Class E250 Avantgarde,2821,https://www.sgcarmart.com/used_cars/info.php?ID=777964&DL=2429,777964,2429,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,1/27/14 0:00,102800,14840,PARF Car,1991,Auto,100000,1,78700,46610,52254,Available,11/24/18 0:00,11/24/18 0:00,ST Carz Pte Ltd,1202,,
Mercedes-Benz E-Class E250 Avantgarde,2474,https://www.sgcarmart.com/used_cars/info.php?ID=771497&DL=2659,771497,2659,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,1/15/14 0:00,104800,14830,PARF Car,1991,Auto,100598,1,75700,50187,57337,Available,11/24/18 0:00,11/26/18 0:00,Keen Auto Pte Ltd,1202,,
Mercedes-Benz E-Class E250 Avantgarde,7702,https://www.sgcarmart.com/used_cars/info.php?ID=714523&DL=3175,714523,3175,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,4/30/12 0:00,78000,14720,PARF Car,1796,Auto,105000,2,79304,55277,55277,Available,11/9/18 0:00,11/9/18 0:00,Monster Motors Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 Avantgarde,6858,https://www.sgcarmart.com/used_cars/info.php?ID=783533&DL=1228,783533,1228,Mercedes-Benz,E-Class E250 Avantgarde,Luxury Sedan,1/18/12 0:00,73800,14690,PARF Car,1796,Auto,133000,2,77000,55277,55277,Available,11/13/18 0:00,11/24/18 0:00,Fonda Motors Pte Ltd,974,,
Mercedes-Benz E-Class E250 Cabriolet,10021,https://www.sgcarmart.com/used_cars/info.php?ID=778300&DL=2895,778300,2895,Mercedes-Benz,E-Class E250 Cabriolet,Sports Car,11/12/12 0:00,102800,19090,PARF Car,1796,Auto,97000,4,87999,54486,54486,Available,10/19/18 0:00,11/26/18 0:00,GB Auto Pte Ltd,974,,
Mercedes-Benz E-Class E250 Cabriolet,85,https://www.sgcarmart.com/used_cars/info.php?ID=786736&DL=3074,786736,3074,Mercedes-Benz,E-Class E250 Cabriolet,Sports Car,9/13/12 0:00,96800,17790,PARF Car,1796,Auto,84791,2,85889,58604,58604,Available,11/27/18 0:00,11/27/18 0:00,Trillium Automobile Pte Ltd,974,,
Mercedes-Benz E-Class E250 Cabriolet,5495,https://www.sgcarmart.com/used_cars/info.php?ID=778339&DL=1013,778339,1013,Mercedes-Benz,E-Class E250 Cabriolet,Sports Car,7/11/12 0:00,94800,17970,PARF Car,1796,Auto,88000,1,91000,59544,59544,Available,11/18/18 0:00,11/20/18 0:00,Shuang Hup Credit,974, Premium Ad Car,
Mercedes-Benz E-Class E250 Cabriolet,11397,https://www.sgcarmart.com/used_cars/info.php?ID=763143&DL=3214,763143,3214,Mercedes-Benz,E-Class E250 Cabriolet,Sports Car,1/3/12 0:00,94800,21300,PARF Car,1796,Auto,67000,5,73600,57590,57590,Available,9/30/18 0:00,11/7/18 0:00,Car Search,974, Consignment Car, Low Mileage Car
Mercedes-Benz E-Class E250 CGI,10025,https://www.sgcarmart.com/used_cars/info.php?ID=764508&DL=3440,764508,3440,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,4/10/13 0:00,94443,14070,PARF Car,1796,Auto,44000,2,73900,52216,65989,Available,10/19/18 0:00,11/26/18 0:00,Autoline Credit Pte Ltd,974, Low Mileage Car,
Mercedes-Benz E-Class E250 CGI,7862,https://www.sgcarmart.com/used_cars/info.php?ID=782352&DL=1421,782352,1421,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,1/11/13 0:00,91800,15930,PARF Car,1796,Auto,91228,1,93004,52192,52192,Available,11/7/18 0:00,11/7/18 0:00,William&#39;s Auto,974,,
Mercedes-Benz E-Class E250 CGI,5273,https://www.sgcarmart.com/used_cars/info.php?ID=768681&DL=2828,768681,2828,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,10/27/11 0:00,78999,17870,PARF Car,1796,Auto,148200,2,70117,53826,53826,Available,11/19/18 0:00,11/19/18 0:00,Triple Six Automobile Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI,10207,https://www.sgcarmart.com/used_cars/info.php?ID=749743&DL=3318,749743,3318,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,6/15/11 0:00,57800,13830,PARF Car,1796,Auto,167000,1,62000,45144,45144,Available,10/17/18 0:00,10/17/18 0:00,San Hup Bee (S) Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI,8049,https://www.sgcarmart.com/used_cars/info.php?ID=781450&DL=2191,781450,2191,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,6/10/11 0:00,63800,14160,PARF Car,1796,Auto,0,2,56001,55808,55808,Available,11/6/18 0:00,11/26/18 0:00,William Lee Car Aircon Engineering,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI,2054,https://www.sgcarmart.com/used_cars/info.php?ID=736304&DL=3251,736304,3251,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,4/28/11 0:00,62500,14320,PARF Car,1796,Auto,139000,2,0,55808,55808,Available,11/24/18 0:00,11/24/18 0:00,STH Auto,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI,1416,https://www.sgcarmart.com/used_cars/info.php?ID=721463&DL=2367,721463,2367,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,11/4/10 0:00,79000,27420,PARF Car,1796,Auto,0,2,42901,51778,51778,Available,11/26/18 0:00,11/26/18 0:00,K-Auto Express,974,,
Mercedes-Benz E-Class E250 CGI,1065,https://www.sgcarmart.com/used_cars/info.php?ID=769109&DL=3064,769109,3064,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,11/2/10 0:00,58000,14320,PARF Car,1796,Auto,130000,2,39911,60678,60678,Available,11/26/18 0:00,11/27/18 0:00,Motorhead Singapore Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI,10977,https://www.sgcarmart.com/used_cars/info.php?ID=763773&DL=1120,763773,1120,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,10/29/10 0:00,56800,14740,PARF Car,1796,Auto,0,2,42501,56996,56996,Available,10/7/18 0:00,11/24/18 0:00,Mr Benz Traders,974,,
Mercedes-Benz E-Class E250 CGI,2147,https://www.sgcarmart.com/used_cars/info.php?ID=784261&DL=2975,784261,2975,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,10/18/10 0:00,53800,13700,PARF Car,1796,Auto,128452,1,42801,55808,55808,Available,11/24/18 0:00,11/27/18 0:00,AutoPrestige Gallery Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI,6988,https://www.sgcarmart.com/used_cars/info.php?ID=783351&DL=2244,783351,2244,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,9/28/10 0:00,59800,18140,PARF Car,1796,Auto,61300,2,36089,53002,53002,Available,11/12/18 0:00,11/19/18 0:00,Kristem Trading Pte Ltd,974, Low Mileage Car,
Mercedes-Benz E-Class E250 CGI,4786,https://www.sgcarmart.com/used_cars/info.php?ID=785098&DL=1143,785098,1143,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,9/15/10 0:00,54800,14610,PARF Car,1796,Auto,72577,2,42810,56996,56996,Available,11/20/18 0:00,11/27/18 0:00,Chen Chai Marketing,974, Low Mileage Car,
Mercedes-Benz E-Class E250 CGI,10472,https://www.sgcarmart.com/used_cars/info.php?ID=676859&DL=3028,676859,3028,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,9/8/10 0:00,51000,15530,PARF Car,1796,Auto,127000,3,36089,46684,46684,Available,10/15/18 0:00,10/23/18 0:00,360 VR Cars,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI,7432,https://www.sgcarmart.com/used_cars/info.php?ID=778081&DL=3196,778081,3196,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,5/26/10 0:00,50800,14940,PARF Car,1796,Auto,0,4,49000,56996,56996,Available,11/10/18 0:00,11/16/18 0:00,Atlantic Automobile Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI,1900,https://www.sgcarmart.com/used_cars/info.php?ID=784861&DL=3004,784861,3004,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,5/25/10 0:00,48800,14140,PARF Car,1796,Auto,120000,2,34600,55457,55457,Available,11/25/18 0:00,11/27/18 0:00,Viking Motor Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI,10377,https://www.sgcarmart.com/used_cars/info.php?ID=718297&DL=2828,718297,2828,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,4/1/10 0:00,58888,24130,PARF Car,1796,Auto,107700,3,36089,53000,53000,Available,10/15/18 0:00,11/9/18 0:00,Triple Six Automobile Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI,5111,https://www.sgcarmart.com/used_cars/info.php?ID=784851&DL=3214,784851,3214,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,2/2/10 0:00,52800,21400,PARF Car,1796,Auto,135148,2,18109,55057,55057,Available,11/19/18 0:00,11/19/18 0:00,Car Search,974, Consignment Car,
Mercedes-Benz E-Class E250 CGI,4151,https://www.sgcarmart.com/used_cars/info.php?ID=785510&DL=1000,785510,1000,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,1/25/10 0:00,47000,17690,PARF Car,1796,Auto,145000,2,17889,52999,52999,Available,11/22/18 0:00,11/22/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E250 CGI,9658,https://www.sgcarmart.com/used_cars/info.php?ID=762728&DL=2908,762728,2908,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,1/21/10 0:00,52800,22010,PARF Car,1796,Auto,167000,4,18002,55060,55060,Available,10/24/18 0:00,10/24/18 0:00,Carro,974, Consignment Car,
Mercedes-Benz E-Class E250 CGI,1244,https://www.sgcarmart.com/used_cars/info.php?ID=781854&DL=1000,781854,1000,Mercedes-Benz,E-Class E250 CGI,Luxury Sedan,12/17/09 0:00,45800,18340,PARF Car,1796,Auto,147700,2,18389,53001,53001,Available,11/26/18 0:00,11/26/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E250 CGI Avantgarde,6225,https://www.sgcarmart.com/used_cars/info.php?ID=759100&DL=3166,759100,3166,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,1/28/13 0:00,83888,13860,PARF Car,1796,Auto,122000,2,95501,52192,52192,Available,11/16/18 0:00,11/27/18 0:00,Cars 88 Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI Avantgarde,3520,https://www.sgcarmart.com/used_cars/info.php?ID=767552&DL=3001,767552,3001,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,8/2/11 0:00,67800,15440,PARF Car,1796,Auto,0,1,72501,52881,52881,Available,11/23/18 0:00,11/23/18 0:00,23 Auto Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI Avantgarde,4818,https://www.sgcarmart.com/used_cars/info.php?ID=785065&DL=3210,785065,3210,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,5/9/11 0:00,61800,14260,PARF Car,1796,Auto,150000,1,56801,53800,53800,Available,11/20/18 0:00,11/20/18 0:00,CSH Motors (S) Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI Avantgarde,10651,https://www.sgcarmart.com/used_cars/info.php?ID=738519&DL=3318,738519,3318,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,3/31/11 0:00,67800,16980,PARF Car,1796,Auto,78000,1,57002,56154,56154,Available,10/12/18 0:00,10/12/18 0:00,San Hup Bee (S) Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI Avantgarde,4106,https://www.sgcarmart.com/used_cars/info.php?ID=785544&DL=3091,785544,3091,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,3/17/11 0:00,59800,14570,PARF Car,1796,Auto,83000,3,62010,52528,52528,Available,11/22/18 0:00,11/24/18 0:00,WM Car Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI Avantgarde,9712,https://www.sgcarmart.com/used_cars/info.php?ID=778982&DL=3133,778982,3133,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,3/17/11 0:00,58800,14480,PARF Car,1796,Auto,137000,2,61894,50950,50950,Available,10/23/18 0:00,11/26/18 0:00,Car Buyers Automotive Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI Avantgarde,5387,https://www.sgcarmart.com/used_cars/info.php?ID=768878&DL=3450,768878,3450,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,6/24/10 0:00,53168,16640,PARF Car,1796,Auto,0,4,42001,53994,53994,Available,11/18/18 0:00,11/18/18 0:00,Yi Lu Fa Automotive Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI Avantgarde,11049,https://www.sgcarmart.com/used_cars/info.php?ID=769870&DL=1000,769870,1000,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,6/16/10 0:00,50000,13870,PARF Car,1796,Auto,140000,2,40002,56996,56996,Available,10/6/18 0:00,11/22/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E250 CGI Avantgarde,4992,https://www.sgcarmart.com/used_cars/info.php?ID=784797&DL=1000,784797,1000,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,5/3/10 0:00,50000,15030,PARF Car,1796,Auto,195000,3,36089,56996,56996,Available,11/20/18 0:00,11/27/18 0:00,,974, Direct Owner Sale,
Mercedes-Benz E-Class E250 CGI Avantgarde,7648,https://www.sgcarmart.com/used_cars/info.php?ID=766986&DL=3214,766986,3214,Mercedes-Benz,E-Class E250 CGI Avantgarde,Luxury Sedan,2/2/10 0:00,45800,15470,PARF Car,1796,Auto,120000,2,19003,55074,55074,Available,11/9/18 0:00,11/14/18 0:00,Car Search,974, Consignment Car,
Mercedes-Benz E-Class E250 CGI Cabriolet,4798,https://www.sgcarmart.com/used_cars/info.php?ID=783409&DL=3227,783409,3227,Mercedes-Benz,E-Class E250 CGI Cabriolet,Sports Car,10/7/11 0:00,79800,17800,PARF Car,1796,Auto,75000,1,63600,57759,57759,Available,11/20/18 0:00,11/20/18 0:00,Creation Auto,974,,
Mercedes-Benz E-Class E250 CGI Cabriolet,11597,https://www.sgcarmart.com/used_cars/info.php?ID=773023&DL=3455,773023,3455,Mercedes-Benz,E-Class E250 CGI Cabriolet,Sports Car,7/12/11 0:00,80888,18750,PARF Car,1796,Auto,160000,3,56001,63555,63555,Available,9/27/18 0:00,10/9/18 0:00,SD Motors Pte Ltd,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI Cabriolet,8953,https://www.sgcarmart.com/used_cars/info.php?ID=780390&DL=2191,780390,2191,Mercedes-Benz,E-Class E250 CGI Cabriolet,Sports Car,4/29/11 0:00,77000,19190,PARF Car,1796,Auto,113800,3,58910,61155,61155,Available,10/30/18 0:00,11/22/18 0:00,William Lee Car Aircon Engineering,974, Premium Ad Car,
Mercedes-Benz E-Class E250 CGI Cabriolet,4931,https://www.sgcarmart.com/used_cars/info.php?ID=783725&DL=2429,783725,2429,Mercedes-Benz,E-Class E250 CGI Cabriolet,Sports Car,1/5/11 0:00,67800,18130,PARF Car,1796,Auto,123000,4,62502,59204,59204,Available,11/20/18 0:00,11/21/18 0:00,ST Carz Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI Cabriolet,1413,https://www.sgcarmart.com/used_cars/info.php?ID=729283&DL=2986,729283,2986,Mercedes-Benz,E-Class E250 CGI Cabriolet,Sports Car,1/3/11 0:00,72800,19520,PARF Car,1796,Auto,82000,2,42501,63555,63555,Available,11/26/18 0:00,11/26/18 0:00,Auto365 Pte Ltd,974,,
Mercedes-Benz E-Class E250 CGI Cabriolet,10579,https://www.sgcarmart.com/used_cars/info.php?ID=776706&DL=2002,776706,2002,Mercedes-Benz,E-Class E250 CGI Cabriolet,Sports Car,9/29/10 0:00,66800,21720,PARF Car,1796,Auto,0,2,41006,53737,53737,Available,10/13/18 0:00,11/23/18 0:00,Cars Connect,974,,
